Survived,Sex,Age,SibSp,Parch,Fare,AgeBand,Embarked_filled,CabinKnown,Age_imputed,Age_cap,Fare_cap,Fare_log1p,FamilySize,IsAlone,Sex_bin,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_cap_z,Fare_cap_z,Fare_log1p_z,SibSp_z,Parch_z,FamilySize_z
0,male,20.0,0,0,9.5,18-29,S,0,20.0,20.0,9.5,2.3513752571634776,1,1,0,False,True,False,True,False,True,False,False,-0.6989160015242623,-0.710636180746836,-0.6307359423566569,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,25.0,1,0,7.775,18-29,S,0,25.0,25.0,7.775,2.1719067693519296,2,0,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7949053180353277,-0.8160407306065733,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,28.0,0,0,13.0,18-29,S,0,28.0,28.0,13.0,2.6390573296152584,1,1,1,True,False,False,True,False,False,False,True,-0.07024245079563585,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,,0,0,8.1125,,S,0,25.0,25.0,8.1125,2.2096470973347766,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7784178781310577,-0.7770730902669089,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,4.0,0,2,81.8583,0-9,S,1,4.0,4.0,65.6344,4.417131919904876,3,0,0,False,False,False,True,False,False,False,False,-1.9562631029815152,2.0316232164746784,1.5021989568725875,-0.47454519624983954,2.0089333664952354,0.6792945838081278
1,female,13.0,0,1,19.5,10-17,S,0,13.0,13.0,19.5,3.0204248861443626,2,0,1,True,False,False,True,True,False,False,False,-1.2490053584118104,-0.22211944284253596,0.06007112543995847,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,male,34.0,0,0,26.55,30-44,S,0,34.0,34.0,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,True,False,False,0.401262712250834,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,5.0,2,1,19.2583,0-9,C,0,5.0,5.0,19.2583,3.0085645861193133,4,0,1,False,True,False,False,True,False,False,False,-1.877678909140437,-0.23392689239768297,0.047825129435189045,1.340131927606843,0.7676298785983874,1.299429290952638
1,male,52.0,0,0,30.5,45-59,S,1,52.0,52.0,30.5,3.449987545831587,1,1,0,False,False,False,True,False,False,False,True,1.8157782013902435,0.3152489688521941,0.5036031274312862,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,36.0,1,2,27.75,30-44,S,0,36.0,36.0,27.75,3.3586377672433594,4,0,0,True,False,False,True,False,True,False,False,0.5584310999329906,0.18090686592851163,0.40928266156909443,0.4327933656785018,2.0089333664952354,1.299429290952638
0,male,,1,0,19.9667,,S,0,25.0,25.0,19.9667,3.0429354648621407,2,0,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.19932036668454228,0.0833137463231359,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,30.0,0,0,27.75,30-44,C,1,30.0,30.0,27.75,3.3586377672433594,1,1,0,False,False,False,False,False,True,False,False,0.08692593688652077,0.18090686592851163,0.40928266156909443,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,49.0,1,0,89.1042,45-59,C,1,49.0,49.0,65.6344,4.500966778400217,2,0,0,False,False,False,False,False,True,False,False,1.5800256198670086,2.0316232164746784,1.588760118059578,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,,0,0,8.05,,S,0,25.0,25.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,29.0,0,0,7.8958,18-29,C,0,29.0,29.0,7.8958,2.1855792552411137,1,1,0,False,True,False,False,False,True,False,False,0.008341743045442463,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,65.0,0,0,26.55,60+,S,1,65.0,57.75,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,True,False,False,2.267637315976444,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,1,0,51.8625,,S,1,35.0,35.0,51.8625,3.967694202798607,2,0,1,False,False,False,True,False,False,True,False,0.4798469060919123,1.358842850200255,1.038145562232327,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,50.0,0,0,10.5,45-59,S,0,50.0,50.0,10.5,2.4423470353692043,1,1,1,True,False,False,True,True,False,False,False,1.658609813708087,-0.661784506956406,-0.5368057694182641,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.75,,Q,0,25.0,25.0,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,48.0,0,0,26.55,45-59,S,1,48.0,48.0,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,True,False,False,1.5014414260259303,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,34.0,0,0,8.05,30-44,S,0,34.0,34.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,0.401262712250834,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,47.0,0,0,38.5,45-59,S,1,47.0,47.0,38.5,3.676300671907076,1,1,0,False,False,False,True,False,True,False,False,1.422857232184852,0.7060623591756342,0.7372759377222563,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,48.0,0,0,13.0,45-59,S,0,48.0,48.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,1.5014414260259303,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,8.05,,S,0,25.0,25.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,38.0,0,0,7.05,30-44,S,0,38.0,38.0,7.05,2.0856720914304723,1,1,0,False,True,False,True,False,True,False,False,0.7155994876151472,-0.8303227815333896,-0.9050797531497118,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,0.0,,S,0,30.0,30.0,0.0,0.0,1,1,0,True,False,False,True,False,True,False,False,0.08692593688652077,-1.1747270817559212,-3.0585777291682934,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,56.0,0,0,26.55,45-59,S,0,56.0,56.0,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,True,False,False,2.1301149767545566,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.725,,Q,0,25.0,25.0,7.725,2.1661924680884908,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7973479017248494,-0.8219408604763344,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,0.75,2,1,19.2583,0-9,C,0,0.75,0.75,19.2583,3.0085645861193133,4,0,1,False,True,False,False,True,False,False,False,-2.2116617329650197,-0.23392689239768297,0.047825129435189045,1.340131927606843,0.7676298785983874,1.299429290952638
0,male,,0,0,7.25,,S,0,25.0,25.0,7.25,2.1102132003465894,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.8205524467753036,-0.8797405693934278,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,38.0,0,0,8.6625,30-44,S,0,38.0,38.0,8.6625,2.2682524139135403,1,1,0,False,True,False,True,False,True,False,False,0.7155994876151472,-0.7515494575463212,-0.7165619336211217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,33.0,1,2,27.75,30-44,S,0,33.0,33.0,27.75,3.3586377672433594,4,0,1,True,False,False,True,False,False,True,False,0.3226785184097557,0.18090686592851163,0.40928266156909443,0.4327933656785018,2.0089333664952354,1.299429290952638
1,female,23.0,0,0,13.7917,18-29,C,1,23.0,23.0,13.7917,2.694066212646058,1,1,1,True,False,False,False,False,False,True,False,-0.4631634200010274,-0.5009794523404475,-0.2769007052339032,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,22.0,0,0,9.8375,18-29,S,0,22.0,22.0,9.8375,2.3830123421066602,1,1,1,False,True,False,True,True,False,False,False,-0.5417476138421057,-0.6941487408425658,-0.5980700220174994,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,52.0,,S,1,40.0,40.0,52.0,3.970291913552122,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,1.3655599553464393,1.0408277503255374,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,34.0,1,0,21.0,30-44,S,0,34.0,34.0,21.0,3.091042453358316,2,0,0,True,False,False,True,False,True,False,False,0.401262712250834,-0.14884193215689093,0.1329851701219792,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,29.0,1,0,7.0458,18-29,S,0,29.0,29.0,7.0458,2.0851502161468174,2,0,0,False,True,False,True,False,True,False,False,0.008341743045442463,-0.8305279585633094,-0.9056185997745971,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,22.0,0,0,7.5208,18-29,S,0,22.0,22.0,7.5208,2.142510233146819,1,1,0,False,True,False,True,False,True,False,False,-0.5417476138421057,-0.8073234135128551,-0.8463932397472813,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,2.0,0,1,12.2875,0-9,S,0,2.0,2.0,12.2875,2.586823743668066,2,0,1,False,True,False,True,True,False,False,False,-2.1134314906636718,-0.5744621400560124,-0.38763069046803694,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,male,9.0,5,2,46.9,0-9,S,0,9.0,9.0,46.9,3.8691155044168695,8,0,0,False,True,False,True,False,False,False,False,-1.5633421337761237,1.1164164190152461,0.936361092700485,4.0621476133918675,2.0089333664952354,3.779968119530679
0,male,,0,0,0.0,,S,0,30.0,30.0,0.0,0.0,1,1,0,True,False,False,True,False,True,False,False,0.08692593688652077,-1.1747270817559212,-3.0585777291682934,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,50.0,0,0,8.05,45-59,S,0,50.0,50.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,1.658609813708087,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,63.0,0,0,9.5875,60+,S,0,63.0,57.75,9.5875,2.3596740599781727,1,1,1,False,True,False,True,False,False,True,False,2.267637315976444,-0.7063616592901734,-0.6221672631581132,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,25.0,1,0,91.0792,18-29,C,1,25.0,25.0,65.6344,4.5226490762785785,2,0,0,False,False,False,False,False,True,False,False,-0.30599503231887076,2.0316232164746784,1.6111475224786775,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,female,,3,1,25.4667,,S,0,21.5,21.5,25.4667,3.275887339030031,5,0,1,False,True,False,True,True,False,False,False,-0.5810397107626448,0.06936383916282275,0.32384119624754826,2.2474704895351842,0.7676298785983874,1.9195639980971482
1,female,35.0,1,0,90.0,30-44,S,1,35.0,35.0,65.6344,4.51085950651685,2,0,1,False,False,False,True,False,False,True,False,0.4798469060919123,2.0316232164746784,1.5989745568795648,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,58.0,0,0,29.7,45-59,C,1,58.0,57.75,29.7,3.4242626545931514,1,1,0,False,False,False,False,False,True,False,False,2.267637315976444,0.2761676298198501,0.4770416648490861,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,30.0,0,0,8.05,30-44,S,0,30.0,30.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,0.08692593688652077,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,9.0,1,1,15.9,0-9,S,0,9.0,9.0,15.9,2.8273136219290276,3,0,0,False,True,False,True,False,False,False,False,-1.5633421337761237,-0.39798546848808397,-0.1393201011784549,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,,1,0,19.9667,,S,0,25.0,25.0,19.9667,3.0429354648621407,2,0,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.19932036668454228,0.0833137463231359,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,21.0,0,0,7.25,18-29,S,0,21.0,21.0,7.25,2.1102132003465894,1,1,0,False,True,False,True,False,True,False,False,-0.620331807683184,-0.8205524467753036,-0.8797405693934278,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,55.0,0,0,30.5,45-59,S,1,55.0,55.0,30.5,3.449987545831587,1,1,0,False,False,False,True,False,True,False,False,2.0515307829134786,0.3152489688521941,0.5036031274312862,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,71.0,0,0,49.5042,60+,C,0,71.0,57.75,49.5042,3.922056501139853,1,1,0,False,False,False,False,False,True,False,False,2.267637315976444,1.2436359479002839,0.9910237262754293,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,21.0,0,0,8.05,18-29,S,0,21.0,21.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,-0.620331807683184,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,14.4583,,C,0,25.0,25.0,14.4583,2.738146075922933,1,1,0,False,True,False,False,False,True,False,False,-0.30599503231887076,-0.46841492659174694,-0.23138736843472296,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,54.0,1,0,78.2667,45-59,C,1,54.0,54.0,65.6344,4.37281811610993,2,0,1,False,False,False,False,True,False,False,False,1.9729465890724,2.0316232164746784,1.4564440718289613,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,,0,0,15.1,,S,0,25.0,25.0,15.1,2.7788192719904172,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.437066807520428,-0.1893914833819289,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,25.0,1,2,151.55,18-29,S,1,25.0,25.0,65.6344,5.027492411162679,4,0,1,False,False,False,True,False,False,True,False,-0.30599503231887076,2.0316232164746784,2.132408321022389,0.4327933656785018,2.0089333664952354,1.299429290952638
0,male,24.0,0,0,7.7958,18-29,S,0,24.0,24.0,7.7958,2.174274334826008,1,1,0,False,True,False,True,False,True,False,False,-0.38457922615994905,-0.7938892032204868,-0.8135961720983267,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,17.0,0,0,8.6625,10-17,S,0,17.0,17.0,8.6625,2.2682524139135403,1,1,0,False,True,False,True,False,True,False,False,-0.9346685830474972,-0.7515494575463212,-0.7165619336211217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,21.0,0,0,7.75,18-29,Q,0,21.0,21.0,7.75,2.169053700369523,1,1,1,False,True,True,False,True,False,False,False,-0.620331807683184,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,,0,0,7.6292,,Q,0,21.5,21.5,7.6292,2.155151800914312,1,1,1,False,True,True,False,True,False,False,False,-0.5810397107626448,-0.8020278920739724,-0.8333405692374476,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,37.0,0,0,9.5875,30-44,S,0,37.0,37.0,9.5875,2.3596740599781727,1,1,1,False,True,False,True,True,False,False,False,0.637015293774069,-0.7063616592901734,-0.6221672631581132,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,16.0,0,0,86.5,10-17,S,1,16.0,16.0,65.6344,4.471638793363569,1,1,1,False,False,False,True,True,False,False,False,-1.0132527768885755,2.0316232164746784,1.5584783893656837,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,18.0,1,0,108.9,18-29,C,1,18.0,18.0,65.6344,4.699570861409576,2,0,0,False,False,False,False,False,True,False,False,-0.8560843892064189,2.0316232164746784,1.7938227894866787,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,33.0,0,2,26.0,30-44,S,0,33.0,33.0,26.0,3.295836866004329,3,0,1,True,False,False,True,False,False,True,False,0.3226785184097557,0.0954164367952591,0.3444394801955362,-0.47454519624983954,2.0089333664952354,0.6792945838081278
1,male,,0,0,26.55,,S,0,40.0,40.0,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,28.0,0,0,22.525,18-29,S,0,28.0,28.0,22.525,3.1580636854714434,1,1,0,False,True,False,True,False,True,False,False,-0.07024245079563585,-0.07434312962648525,0.20218592718197398,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,26.0,0,0,56.4958,18-29,S,0,26.0,26.0,56.4958,4.05171190165724,1,1,0,False,True,False,True,False,True,False,False,-0.22741083847779245,1.5851873103734548,1.1248955097361604,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,29.0,0,0,7.75,18-29,Q,0,29.0,29.0,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,0.008341743045442463,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,8.05,,S,0,25.0,25.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,36.0,0,0,26.2875,30-44,S,1,36.0,36.0,26.2875,3.3064287218760624,1,1,0,False,False,False,True,False,True,False,False,0.5584310999329906,0.1094612930100078,0.3553757823476229,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,54.0,1,0,59.4,45-59,C,0,54.0,54.0,59.4,4.100989104940769,2,0,1,False,False,False,False,False,False,True,False,1.9729465890724,1.7270623413956212,1.1757752036108362,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,24.0,0,0,7.4958,18-29,S,0,24.0,24.0,7.4958,2.139571923732859,1,1,0,False,True,False,True,False,True,False,False,-0.38457922615994905,-0.8085447053576159,-0.8494271027413144,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,47.0,0,0,34.0208,45-59,S,1,47.0,47.0,34.0208,3.5559421706858756,1,1,0,False,False,False,True,False,True,False,False,1.422857232184852,0.48724594193354015,0.6130033879569109,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,34.0,0,0,10.5,30-44,S,1,34.0,34.0,10.5,2.4423470353692043,1,1,1,True,False,False,True,False,False,True,False,0.401262712250834,-0.661784506956406,-0.5368057694182641,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,24.15,,Q,0,25.0,25.0,24.15,3.224857896545748,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,0.005040840282963516,0.2711522804976662,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,36.0,1,0,26.0,30-44,S,0,36.0,36.0,26.0,3.295836866004329,2,0,1,True,False,False,True,False,False,True,False,0.5584310999329906,0.0954164367952591,0.3444394801955362,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,32.0,0,0,7.8958,30-44,S,0,32.0,32.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,0.24409432456867738,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,30.0,0,0,93.5,30-44,S,1,30.0,30.0,65.6344,4.548599834499697,1,1,1,False,False,False,True,True,False,False,False,0.08692593688652077,2.0316232164746784,1.6379421972192298,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,22.0,0,0,7.8958,18-29,S,0,22.0,22.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.5417476138421057,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.225,,C,0,25.0,25.0,7.225,2.1071782966514356,1,1,0,False,True,False,False,False,True,False,False,-0.30599503231887076,-0.8217737386200644,-0.8828741679067217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,44.0,0,1,57.9792,30-44,C,1,44.0,44.0,57.9792,4.077184839375167,2,0,1,False,False,False,False,False,False,True,False,1.187104650661617,1.6576538832741783,1.1511968252901217,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,male,,0,0,7.2292,,C,0,25.0,25.0,7.2292,2.1076888046179385,1,1,0,False,True,False,False,False,True,False,False,-0.30599503231887076,-0.8215685615901446,-0.8823470582632056,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,40.5,0,0,7.75,30-44,Q,0,40.5,40.5,7.75,2.169053700369523,1,1,0,False,True,True,False,False,True,False,False,0.912059972217843,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,50.0,0,0,10.5,45-59,S,0,50.0,50.0,10.5,2.4423470353692043,1,1,1,True,False,False,True,True,False,False,False,1.658609813708087,-0.661784506956406,-0.5368057694182641,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,221.7792,,S,1,40.0,40.0,65.6344,5.406181146423973,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,2.0316232164746784,2.523411982756633,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,39.0,0,0,7.925,30-44,S,0,39.0,39.0,7.925,2.188856327665703,1,1,0,False,True,False,True,False,True,False,False,0.7941836814562255,-0.7875775669667633,-0.798539974052802,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,23.0,2,1,11.5,18-29,S,0,23.0,23.0,11.5,2.5257286443082556,4,0,0,True,False,False,True,False,True,False,False,-0.4631634200010274,-0.612932833165976,-0.4507125974257932,1.340131927606843,0.7676298785983874,1.299429290952638
1,female,2.0,1,1,26.0,0-9,S,0,2.0,2.0,26.0,3.295836866004329,3,0,1,True,False,False,True,True,False,False,False,-2.1134314906636718,0.0954164367952591,0.3444394801955362,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,,0,0,7.2292,,C,0,25.0,25.0,7.2292,2.1076888046179385,1,1,0,False,True,False,False,False,True,False,False,-0.30599503231887076,-0.8215685615901446,-0.8823470582632056,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,17.0,1,1,7.2292,10-17,C,0,17.0,17.0,7.2292,2.1076888046179385,3,0,0,False,True,False,False,False,True,False,False,-0.9346685830474972,-0.8215685615901446,-0.8823470582632056,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,female,,0,2,22.3583,,C,0,21.5,21.5,22.3583,3.1509523813392697,3,0,1,False,True,False,False,False,False,True,False,-0.5810397107626448,-0.08248670364734986,0.19484336402527688,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,female,30.0,0,0,8.6625,30-44,S,0,30.0,30.0,8.6625,2.2682524139135403,1,1,1,False,True,False,True,True,False,False,False,0.08692593688652077,-0.7515494575463212,-0.7165619336211217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,7.0,0,2,26.25,0-9,S,0,7.0,7.0,26.25,3.305053521109253,3,0,1,True,False,False,True,True,False,False,False,-1.7205105214582803,0.1076293552428666,0.35395586016517094,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,45.0,0,0,26.55,45-59,S,1,45.0,45.0,26.55,3.3160025355989236,1,1,0,False,False,False,True,False,False,False,True,1.2656888445026953,0.12228485737999564,0.36526093570402607,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,30.0,0,0,106.425,30-44,C,0,30.0,30.0,65.6344,4.676792929661059,1,1,1,False,False,False,False,True,False,False,False,0.08692593688652077,2.0316232164746784,1.7703041212742283,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,14.5,,S,0,25.0,25.0,14.5,2.740840023925201,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.466377811794686,-0.2286058134653583,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,22.0,0,2,49.5,18-29,C,1,22.0,22.0,49.5,3.9219733362813143,3,0,1,False,False,False,False,True,False,False,False,-0.5417476138421057,1.2434307708703642,0.9909378569025421,-0.47454519624983954,2.0089333664952354,0.6792945838081278
1,female,36.0,0,2,71.0,30-44,S,1,36.0,36.0,65.6344,4.276666119016055,3,0,1,False,False,False,True,True,False,False,False,0.5584310999329906,2.0316232164746784,1.3571652197109427,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,female,9.0,4,2,31.275,0-9,S,0,9.0,9.0,31.275,3.4742929367327062,7,0,1,False,True,False,True,True,False,False,False,-1.5633421337761237,0.35310901603977735,0.5286989276421437,3.1548090514635256,2.0089333664952354,3.1598334123861687
0,female,11.0,4,2,31.275,10-17,S,0,11.0,11.0,31.275,3.4742929367327062,7,0,1,False,True,False,True,True,False,False,False,-1.406173746093967,0.35310901603977735,0.5286989276421437,3.1548090514635256,2.0089333664952354,3.1598334123861687
1,male,32.0,1,0,26.0,30-44,S,0,32.0,32.0,26.0,3.295836866004329,2,0,0,True,False,False,True,False,True,False,False,0.24409432456867738,0.0954164367952591,0.3444394801955362,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,50.0,1,0,106.425,45-59,C,1,50.0,50.0,65.6344,4.676792929661059,2,0,0,False,False,False,False,False,True,False,False,1.658609813708087,2.0316232164746784,1.7703041212742283,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,64.0,0,0,26.0,60+,S,0,64.0,57.75,26.0,3.295836866004329,1,1,0,False,False,False,True,False,True,False,False,2.267637315976444,0.0954164367952591,0.3444394801955362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,19.0,1,0,26.0,18-29,S,0,19.0,19.0,26.0,3.295836866004329,2,0,1,True,False,False,True,False,False,True,False,-0.7775001953653405,0.0954164367952591,0.3444394801955362,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,male,,0,0,13.8625,,C,0,30.0,30.0,13.8625,2.6988412620169004,1,1,0,True,False,False,False,False,True,False,False,0.08692593688652077,-0.4975207538360851,-0.27197037165090676,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,33.0,1,1,20.525,30-44,S,0,33.0,33.0,20.525,3.0692150503137943,3,0,0,False,True,False,True,False,True,False,False,0.3226785184097557,-0.17204647720734526,0.11044794172866994,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,male,8.0,1,1,36.75,0-9,S,0,8.0,8.0,36.75,3.6309854756950335,3,0,0,True,False,False,True,False,False,False,False,-1.641926327617202,0.6205719300423816,0.6904870950626278,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,male,17.0,0,2,110.8833,10-17,C,1,17.0,17.0,65.6344,4.717456363787216,3,0,0,False,False,False,False,False,True,False,False,-0.9346685830474972,2.0316232164746784,1.812289926928167,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,27.0,0,0,26.0,18-29,S,0,27.0,27.0,26.0,3.295836866004329,1,1,0,True,False,False,True,False,True,False,False,-0.14882664463671416,0.0954164367952591,0.3444394801955362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.8292,,Q,0,25.0,25.0,7.8292,2.17806441028492,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7922575573158865,-0.809682843697731,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
